,Part_length,Carriageway width in m.,Year of construction /upgradation,Study Stretch Chainage,Avg Rain fall,Age of Pavement during Evalution Years ,MDD,OMC,LL,PL,PI,CBR,SCI,SN,MSN,CVPD,Actual PCI,evalution_year,evalution_month,evalution_quarter
156,0.4836820065975189,3.803506374359131,2019.80908203125,0.41315388679504395,801.0384521484375,4.573915481567383,1.8337271213531494,10.641769409179688,19.328994750976562,9.972853660583496,8.639739990234375,5.676693439483643,0.15837876498699188,2.748690605163574,6.2180986404418945,97.25910186767578,69.4682388305664,2024.0396728515625,11.311673164367676,4.580843448638916
157,0.6268453598022461,3.748682975769043,2019.7003173828125,0.4340142607688904,761.4771728515625,3.3745498657226562,1.9030364751815796,10.133014678955078,28.95075225830078,17.883886337280273,12.202215194702148,5.3787055015563965,0.14346913993358612,3.0215697288513184,6.456859588623047,71.5628890991211,69.90757751464844,2023.1142578125,6.953105926513672,2.5699427127838135
158,0.7938696146011353,3.7803945541381836,2019.982666015625,0.4399147927761078,655.886474609375,3.60192608833313,1.9899225234985352,10.482640266418457,19.848777770996094,17.20998764038086,3.808948040008545,5.611534595489502,0.09947552531957626,3.283249616622925,6.750193119049072,70.57880401611328,67.6395492553711,2023.4671630859375,10.366814613342285,3.8083536624908447
159,0.638476550579071,3.753390312194824,2019.708740234375,0.3419617712497711,723.4466552734375,3.810014486312866,1.88483726978302,10.37248706817627,26.456335067749023,17.95671272277832,8.691800117492676,5.480860233306885,0.09104111045598984,3.1085915565490723,6.5175580978393555,80.88495635986328,68.75927734375,2023.741455078125,4.815306186676025,1.6537578105926514
160,0.6123354434967041,3.719942569732666,2019.51513671875,0.35312777757644653,738.8135986328125,3.4709744453430176,1.9347866773605347,10.259406089782715,22.578657150268555,15.271613121032715,7.452857494354248,5.621105194091797,0.19540059566497803,2.7645156383514404,6.202280521392822,64.4862060546875,77.7311782836914,2023.192626953125,8.940327644348145,3.122138500213623
161,0.3818981647491455,3.7483561038970947,2019.715087890625,0.0460255891084671,801.9834594726562,3.189081907272339,1.78830885887146,10.984725952148438,11.987406730651855,7.1251091957092285,5.252468585968018,5.861702919006348,0.20170961320400238,3.0034189224243164,6.388181209564209,85.36727142333984,77.52482604980469,2023.4244384765625,8.808934211730957,3.025219440460205
162,0.6953362822532654,3.714988946914673,2020.0791015625,0.25217753648757935,693.9793701171875,3.778672933578491,1.8973007202148438,10.710317611694336,20.789094924926758,14.085610389709473,5.972917079925537,5.590028762817383,0.11774204671382904,2.724358081817627,6.14000129699707,82.01404571533203,75.96925354003906,2024.2623291015625,5.495735168457031,2.013186454772949
163,0.6088254451751709,3.6978917121887207,2019.1934814453125,0.3004359304904938,680.0394287109375,3.79032826423645,1.7683902978897095,10.269546508789062,43.43030548095703,29.014188766479492,15.090763092041016,4.977959156036377,0.12102223932743073,2.809282064437866,6.135296821594238,63.77199935913086,67.39729309082031,2022.714599609375,9.734511375427246,3.2781131267547607
164,0.5912023186683655,3.7238900661468506,2019.3487548828125,0.13305656611919403,781.7897338867188,3.2798783779144287,1.994448184967041,9.770648002624512,27.637710571289062,17.729509353637695,9.566998481750488,5.54738712310791,0.21887695789337158,3.176907777786255,6.598596096038818,60.56616973876953,74.15843963623047,2022.7841796875,4.751365661621094,1.6793267726898193
165,0.6283177137374878,3.7608790397644043,2019.6871337890625,0.41644155979156494,722.87939453125,3.761324644088745,1.9077385663986206,10.414543151855469,23.643898010253906,16.09882354736328,7.495114326477051,5.5574445724487305,0.11673089116811752,3.0677056312561035,6.5004658699035645,82.32091522216797,70.42247009277344,2023.781005859375,5.093687057495117,1.835207462310791
166,0.5907449126243591,3.793315887451172,2019.92919921875,0.35242971777915955,861.45068359375,3.212388277053833,1.8913062810897827,9.717530250549316,34.46379470825195,14.748798370361328,18.60480499267578,5.258265495300293,0.17619170248508453,3.167969226837158,6.571988105773926,73.17155456542969,66.4530029296875,2023.0185546875,6.641042709350586,2.596280336380005
167,0.48653700947761536,3.757580041885376,2018.8944091796875,0.2449854165315628,806.4554443359375,4.961732387542725,1.9542492628097534,9.74427604675293,28.988040924072266,18.82797622680664,10.116013526916504,5.55389404296875,0.10627712309360504,3.2683632373809814,6.656093597412109,77.28665924072266,68.98347473144531,2023.3018798828125,10.310287475585938,4.001864433288574
168,0.4452184736728668,3.752423048019409,2018.9168701171875,0.22797900438308716,876.6442260742188,4.272709369659424,1.958493947982788,9.482202529907227,29.70606803894043,16.045656204223633,13.784834861755371,5.529875755310059,0.15833261609077454,3.005824565887451,6.430482864379883,81.15235137939453,71.1528091430664,2023.224853515625,3.2443509101867676,1.0542224645614624
169,0.5694307088851929,3.771357536315918,2019.0789794921875,0.3359621465206146,700.081298828125,3.934619903564453,1.7864351272583008,10.143770217895508,40.70664978027344,28.078763961791992,13.4380464553833,5.068482875823975,0.14367464184761047,3.4457945823669434,6.785582542419434,63.44728088378906,74.84072875976562,2022.2982177734375,11.148282051086426,3.7647407054901123
170,0.5680255889892578,3.7361512184143066,2018.992431640625,0.19562144577503204,667.0841674804688,4.102092266082764,1.7365546226501465,10.328364372253418,45.431678771972656,32.52627944946289,14.467803955078125,4.9195098876953125,0.10411436855792999,2.8811593055725098,6.174637794494629,75.11469268798828,66.47802734375,2023.409423828125,5.2668867111206055,1.8640528917312622
171,0.7538981437683105,3.7563788890838623,2019.9097900390625,0.36877337098121643,676.2548217773438,3.3908674716949463,1.9647997617721558,10.481758117675781,22.033348083496094,17.635705947875977,5.67787504196167,5.5691752433776855,0.0999143198132515,3.2586886882781982,6.713567733764648,76.6084213256836,68.81180572509766,2023.629638671875,5.500519752502441,1.9983371496200562
172,0.4743909239768982,3.805852174758911,2019.2052001953125,0.3895128071308136,889.5280151367188,4.6876959800720215,1.9375088214874268,9.43483829498291,32.27006912231445,15.8513822555542,16.657360076904297,5.419392108917236,0.20023766160011292,2.9047675132751465,6.319289207458496,98.48271942138672,70.06193542480469,2023.7501220703125,5.3269362449646,1.9503482580184937
173,0.6977599859237671,3.74514102935791,2019.9913330078125,0.4023664593696594,681.5152587890625,3.565551996231079,1.9003894329071045,10.702227592468262,20.33556365966797,16.416147232055664,5.064959526062012,5.621450424194336,0.0641583576798439,3.020963191986084,6.432066917419434,74.58880615234375,66.90189361572266,2023.5206298828125,8.303725242614746,3.0696167945861816
174,0.5302056670188904,3.7093207836151123,2019.4576416015625,0.09279234707355499,802.4171142578125,3.8021132946014404,1.8492684364318848,9.985981941223145,34.258522033691406,18.664819717407227,14.938509941101074,5.292208194732666,0.19551174342632294,3.081418514251709,6.453245639801025,77.89850616455078,66.09921264648438,2023.2103271484375,6.54623556137085,2.264936923980713
175,0.5444996953010559,3.7278177738189697,2019.719970703125,0.2081468254327774,796.0999755859375,2.634256362915039,1.8275727033615112,10.242179870605469,27.94719696044922,15.36423110961914,13.209650993347168,5.41384744644165,0.09147118031978607,3.069329261779785,6.407576084136963,74.17440032958984,68.44791412353516,2022.8087158203125,4.518673419952393,1.4761172533035278
176,0.5925452709197998,3.675978899002075,2019.314453125,0.18638232350349426,723.6005859375,4.080236434936523,1.8064234256744385,10.196166038513184,39.370059967041016,25.89971351623535,14.635836601257324,5.068528652191162,0.10149624198675156,3.145108222961426,6.467442512512207,72.6944580078125,64.66497802734375,2023.2591552734375,7.441987037658691,2.6514241695404053
177,0.6808503270149231,3.713679313659668,2019.88525390625,0.18256881833076477,690.8644409179688,4.00526762008667,1.8933942317962646,10.588251113891602,22.829885482788086,16.388452529907227,6.76181173324585,5.544402122497559,0.13804380595684052,2.743920087814331,6.165696620941162,69.33718872070312,74.87948608398438,2023.395263671875,12.12093734741211,4.460858345031738
178,0.7225662469863892,3.760695457458496,2019.7652587890625,0.4201081693172455,696.8580322265625,3.0117716789245605,1.9569122791290283,10.31481647491455,25.277402877807617,18.474119186401367,7.194767951965332,5.519808292388916,0.10665263235569,3.316324472427368,6.75697135925293,68.20098876953125,69.80555725097656,2023.0853271484375,5.257577419281006,1.818377137184143
179,0.5821020007133484,3.7337491512298584,2019.9757080078125,0.27850741147994995,851.966552734375,3.355980634689331,1.8605623245239258,9.820377349853516,34.97930908203125,15.023236274719238,19.373746871948242,5.230674743652344,0.17128290235996246,2.904353618621826,6.282933235168457,77.33361053466797,66.69659423828125,2023.2047119140625,6.449851036071777,2.4994635581970215
180,0.6020249128341675,3.776207447052002,2019.1702880859375,0.3909341096878052,787.586181640625,5.287223815917969,2.016714572906494,9.74345874786377,27.195039749145508,17.50562286376953,9.149834632873535,5.570732593536377,0.14131441712379456,3.2121684551239014,6.698408603668213,91.61293029785156,71.31916046142578,2024.1563720703125,6.736214637756348,2.7035582065582275
181,0.633881151676178,3.7798314094543457,2019.450439453125,0.3897192180156708,738.7171630859375,4.101629734039307,1.9680685997009277,10.1832857131958,24.999805450439453,17.56076431274414,7.942837715148926,5.55076789855957,0.11852172762155533,3.4199583530426025,6.885900974273682,82.33766174316406,71.27093505859375,2023.7991943359375,5.308162212371826,1.8628097772598267
182,0.506976306438446,3.790117025375366,2018.9141845703125,0.5197175741195679,779.3579711914062,4.8289713859558105,1.9358333349227905,9.736491203308105,31.763071060180664,20.930152893066406,10.602802276611328,5.426784992218018,0.1332121640443802,3.1286094188690186,6.581447124481201,84.58241271972656,73.6180419921875,2023.3951416015625,8.134965896606445,3.179455041885376
183,0.5930913686752319,3.694728374481201,2019.44873046875,0.29500308632850647,698.6555786132812,4.316257953643799,1.8204609155654907,10.492621421813965,31.29557991027832,21.96114730834961,9.568098068237305,5.337808609008789,0.07430620491504669,3.1114158630371094,6.457859992980957,76.74666595458984,68.58332061767578,2023.6107177734375,7.442269325256348,2.854921340942383
184,0.5541038513183594,3.7214925289154053,2019.0130615234375,0.2220359742641449,672.041015625,4.32763671875,1.7334784269332886,10.32928466796875,43.63816833496094,31.021604537963867,13.858823776245117,4.972784519195557,0.06214805692434311,2.806169033050537,6.102308750152588,75.90939331054688,67.32923126220703,2023.6163330078125,5.012854099273682,1.7770711183547974
185,0.8237183094024658,3.7184178829193115,2020.0067138671875,0.4317619800567627,651.2828979492188,1.2532721757888794,1.963648796081543,10.277692794799805,23.961530685424805,20.944658279418945,7.126123428344727,5.458716869354248,0.10565335303544998,3.7947323322296143,7.23731803894043,46.634159088134766,77.60025787353516,2021.2171630859375,8.967231750488281,2.9636523723602295
186,0.47842857241630554,3.699695587158203,2020.2142333984375,0.2197275459766388,769.8333129882812,2.7033979892730713,1.7199913263320923,11.557076454162598,10.20717716217041,4.98047399520874,5.974316120147705,5.805532455444336,0.08100569248199463,2.641649007797241,6.027812480926514,85.42898559570312,68.8121566772461,2023.4498291015625,10.107858657836914,3.4607763290405273
187,0.4980419874191284,3.6955556869506836,2019.0992431640625,0.19359128177165985,823.7826538085938,3.4283154010772705,1.9366780519485474,9.642048835754395,30.880733489990234,17.27798080444336,12.340039253234863,5.455821514129639,0.23680739104747772,3.0627284049987793,6.480101585388184,56.84564208984375,70.68831634521484,2022.407958984375,9.881574630737305,3.4027435779571533
188,0.5883916020393372,3.7619194984436035,2020.0535888671875,0.365009069442749,867.2774658203125,3.8507189750671387,1.8753037452697754,9.775720596313477,33.88717269897461,14.529097557067871,20.183351516723633,5.2337751388549805,0.15388818085193634,2.8987960815429688,6.286216735839844,82.11624908447266,62.806190490722656,2023.386474609375,9.581911087036133,3.619152307510376
189,0.37922072410583496,3.8170762062072754,2018.4080810546875,0.3407653868198395,896.5033569335938,6.178267955780029,2.0329954624176025,9.203109741210938,28.382980346679688,16.06893539428711,11.391798973083496,5.680631160736084,0.16189256310462952,3.223186492919922,6.717647552490234,105.16584777832031,71.86691284179688,2024.0296630859375,7.306797504425049,2.7791366577148438
190,0.6604099273681641,3.8111801147460938,2019.63623046875,0.1576841026544571,735.927490234375,3.8996529579162598,1.956067681312561,10.134033203125,25.711532592773438,17.011722564697266,8.712721824645996,5.526703834533691,0.1800902634859085,3.617952346801758,7.074275493621826,71.9973373413086,72.78042602539062,2023.460693359375,7.5860161781311035,2.768392324447632
191,0.65428626537323,3.701003313064575,2019.631591796875,0.17739881575107574,714.7310791015625,3.9723119735717773,1.8972808122634888,10.22664737701416,28.35317611694336,19.67009925842285,9.885300636291504,5.403671741485596,0.26253542304039,2.8278350830078125,6.199235439300537,66.45144653320312,75.03218078613281,2023.3365478515625,9.032693862915039,3.293022871017456
192,0.5484120845794678,3.7117221355438232,2018.9677734375,0.390189528465271,689.681884765625,4.287338733673096,1.7703189849853516,10.28139591217041,41.48440933227539,29.03287124633789,13.685402870178223,5.017714500427246,0.08964476734399796,3.1982948780059814,6.481974124908447,74.03366088867188,69.69705963134766,2023.34326171875,6.475734710693359,2.3056373596191406
193,0.43294665217399597,3.7942306995391846,2018.6798095703125,0.26522380113601685,808.9234619140625,4.060549736022949,1.8935867547988892,9.701961517333984,34.67304992675781,22.12291145324707,12.871843338012695,5.369479656219482,0.2573311924934387,2.799863576889038,6.202616214752197,73.81046295166016,74.75151824951172,2022.957275390625,5.460274696350098,1.9677826166152954
194,0.5916025638580322,3.7428181171417236,2019.090087890625,0.3679220676422119,723.8153686523438,4.824153423309326,1.81694757938385,10.051556587219238,41.8128662109375,27.919340133666992,14.925647735595703,5.0313897132873535,0.15381109714508057,2.8075754642486572,6.163202285766602,89.50873565673828,71.54264831542969,2024.2152099609375,2.9867148399353027,1.0798715353012085
195,0.3865464925765991,3.7944345474243164,2018.6260986328125,0.29343968629837036,869.380859375,5.392240047454834,1.989830493927002,9.541397094726562,25.18993377685547,15.10908317565918,10.135181427001953,5.707073211669922,0.17863035202026367,3.234508514404297,6.685521125793457,94.86908721923828,73.44515991210938,2023.7020263671875,7.440789222717285,2.7508599758148193
196,0.4312288165092468,3.7402970790863037,2018.799560546875,0.2535845637321472,874.8161010742188,4.544534683227539,1.979199767112732,9.390219688415527,30.95016098022461,16.666820526123047,12.502110481262207,5.572628021240234,0.19724443554878235,3.238173246383667,6.658364772796631,81.4985580444336,72.07943725585938,2023.1512451171875,5.214975833892822,1.927473545074463
197,0.7523273825645447,3.7403855323791504,2020.0218505859375,0.34818291664123535,699.9663696289062,2.933091640472412,1.950424075126648,10.362123489379883,24.01593017578125,17.245380401611328,8.460199356079102,5.493471145629883,0.09753284603357315,3.1939618587493896,6.613053321838379,62.67115020751953,64.80082702636719,2022.977783203125,8.778022766113281,3.1345880031585693
198,0.5408014059066772,3.763906955718994,2019.274169921875,0.29842227697372437,778.2833862304688,3.62587308883667,1.9371042251586914,10.084392547607422,23.591461181640625,15.701006889343262,8.375317573547363,5.578006744384766,0.18642395734786987,3.436816453933716,6.876214027404785,71.33672332763672,77.62166595458984,2022.8389892578125,9.833175659179688,3.440021276473999
199,0.5593125820159912,3.7367281913757324,2019.279296875,0.10807107388973236,722.6224365234375,3.2913928031921387,1.77608323097229,10.202618598937988,40.22495651245117,25.848512649536133,14.755956649780273,5.067758560180664,0.14066681265830994,3.4638800621032715,6.7788872718811035,64.4825439453125,67.73424530029297,2022.5838623046875,5.557432651519775,1.8932523727416992
200,0.618384599685669,3.745439052581787,2019.4307861328125,0.22996214032173157,723.1182861328125,4.3448405265808105,1.8758987188339233,10.185140609741211,31.729463577270508,22.018367767333984,10.680862426757812,5.320137023925781,0.1821250319480896,3.148709535598755,6.529980182647705,75.20563507080078,73.14380645751953,2023.6771240234375,6.462005138397217,2.4498016834259033
201,0.8743464946746826,3.775756359100342,2020.107421875,0.4026975631713867,634.5701904296875,3.4795033931732178,2.0201170444488525,10.477019309997559,20.8260555267334,18.88237953186035,4.093839645385742,5.567196369171143,0.07463833689689636,3.486330032348633,6.977125644683838,75.57209777832031,67.32392120361328,2023.8160400390625,5.615272521972656,2.177765130996704
202,0.5531231760978699,3.7019433975219727,2019.09619140625,0.17865365743637085,691.3941650390625,4.187028884887695,1.7606868743896484,10.308753967285156,40.91179275512695,28.714160919189453,13.278953552246094,5.050982475280762,0.07210857421159744,2.8862900733947754,6.198970794677734,72.1583251953125,66.72875213623047,2023.2647705078125,7.02844762802124,2.458574056625366
203,0.5854582190513611,3.716555595397949,2019.25146484375,0.23382942378520966,687.2266845703125,4.501225471496582,1.7526661157608032,10.330190658569336,41.83381652832031,29.02627944946289,15.028718948364258,4.949009418487549,0.26881736516952515,2.8728599548339844,6.1768364906311035,72.8680419921875,71.3769760131836,2023.5902099609375,8.209626197814941,3.115358829498291
204,0.5702871680259705,3.7319467067718506,2019.807861328125,0.26275601983070374,813.8434448242188,2.4785196781158447,1.8585926294326782,10.044685363769531,30.253055572509766,14.68774700164795,14.726298332214355,5.379927635192871,0.10980813205242157,3.025172710418701,6.392968654632568,59.669734954833984,68.73178100585938,2022.38916015625,7.990394115447998,2.715590715408325
205,0.696632444858551,3.735320568084717,2019.963134765625,0.270248144865036,704.5971069335938,3.9245314598083496,1.9222066402435303,10.545050621032715,22.32916259765625,15.775091171264648,7.082592487335205,5.5480804443359375,0.11887088418006897,2.8313894271850586,6.260523796081543,90.15923309326172,73.70863342285156,2024.5440673828125,2.6342711448669434,0.8030838370323181
206,0.6038873791694641,3.711768627166748,2019.928466796875,0.14989705383777618,794.9205322265625,2.1148619651794434,1.862789273262024,10.200270652770996,29.204259872436523,15.251988410949707,14.627246856689453,5.398109436035156,0.2036021500825882,3.023688316345215,6.396068572998047,61.90298843383789,71.473388671875,2022.654541015625,4.296896457672119,1.6077854633331299
207,0.6457597613334656,3.825087547302246,2019.5921630859375,0.48319941759109497,782.0693969726562,3.9883944988250732,1.9609147310256958,9.812792778015137,31.227706909179688,17.5814208984375,12.824271202087402,5.404548168182373,0.1745123714208603,3.094285249710083,6.562653541564941,73.99697875976562,69.19805145263672,2023.1346435546875,10.388197898864746,4.070873260498047
208,0.5069942474365234,3.6889052391052246,2019.67041015625,0.10451570153236389,893.3201293945312,2.1530673503875732,1.8902981281280518,9.540617942810059,35.029541015625,14.511998176574707,19.31536102294922,5.324337005615234,0.19684578478336334,3.2682294845581055,6.647646427154541,50.9010009765625,65.73316955566406,2022.0689697265625,5.46304178237915,2.0148189067840576
209,0.49744555354118347,3.718402147293091,2019.3531494140625,0.03977397084236145,832.424072265625,4.776238918304443,1.8788115978240967,9.826979637145996,32.4300537109375,17.55042839050293,14.960917472839355,5.354755401611328,0.13220304250717163,3.1359429359436035,6.509729862213135,82.03700256347656,63.217350006103516,2023.3199462890625,11.113476753234863,4.095190048217773
210,0.2831183075904846,3.743560791015625,2018.2127685546875,0.008794023655354977,918.0691528320312,6.105515003204346,2.0252327919006348,9.139798164367676,25.788494110107422,15.136662483215332,10.450199127197266,5.7687087059021,0.10737010091543198,3.2764697074890137,6.738961696624756,89.36848449707031,70.63520812988281,2023.4185791015625,12.123652458190918,4.711448669433594
211,0.5374562740325928,3.6506781578063965,2019.7874755859375,0.01947094313800335,863.3410034179688,3.0287747383117676,1.8710187673568726,9.670239448547363,33.46406555175781,14.968095779418945,19.009428024291992,5.229106903076172,0.32410749793052673,2.7987918853759766,6.174377918243408,65.33013916015625,62.325653076171875,2022.742431640625,8.50344181060791,2.991905450820923
212,0.5385499596595764,3.757329225540161,2019.1650390625,0.235427588224411,786.1002807617188,4.347428321838379,1.913184642791748,9.82267951965332,32.772979736328125,20.514116287231445,12.160648345947266,5.39547061920166,0.19779543578624725,3.179499626159668,6.586941719055176,80.27755737304688,73.37891387939453,2023.501953125,4.887433052062988,1.7767775058746338
213,0.5641651749610901,3.780024766921997,2019.187255859375,0.47978150844573975,768.1854858398438,4.82996129989624,1.9127557277679443,9.918560981750488,32.30672836303711,20.687692642211914,11.79055118560791,5.360482215881348,0.11447831988334656,3.1240170001983643,6.5720415115356445,89.7640609741211,70.21461486816406,2023.867919921875,6.089656352996826,2.366055488586426
214,0.7720342874526978,3.7174553871154785,2019.943115234375,0.4646410644054413,683.1409912109375,3.058967351913452,1.9371209144592285,10.29637336730957,27.192119598388672,18.77469825744629,8.860437393188477,5.394503593444824,0.1449517458677292,2.9121670722961426,6.344415664672852,65.20809936523438,74.98824310302734,2023.30517578125,5.178070068359375,1.9357435703277588
215,0.4076884090900421,3.80918550491333,2019.7952880859375,0.3381601870059967,787.8106689453125,2.802067756652832,1.7477712631225586,11.067015647888184,15.744013786315918,7.2455830574035645,7.247797966003418,5.780678749084473,0.17132790386676788,2.495575189590454,5.884758472442627,89.56766510009766,78.14131927490234,2023.6099853515625,6.659018039703369,2.282042980194092
216,0.6097166538238525,3.7559638023376465,2019.880126953125,0.3081318140029907,712.697509765625,3.2599434852600098,1.8608578443527222,10.691627502441406,20.812694549560547,14.14025592803955,5.849931716918945,5.6429901123046875,0.11181248724460602,2.8737285137176514,6.286179542541504,68.20698547363281,74.20262145996094,2023.0986328125,10.362692832946777,3.6605336666107178
217,0.543034017086029,3.6854233741760254,2018.99169921875,-0.02013564296066761,685.907958984375,3.421302080154419,1.7287920713424683,10.23890209197998,46.09895324707031,31.7287540435791,16.062856674194336,4.885925769805908,0.12314557284116745,3.297947645187378,6.571349620819092,63.24907302856445,62.59772491455078,2022.491943359375,4.258723735809326,1.2811552286148071
218,0.490874320268631,3.6805055141448975,2019.3834228515625,0.057879313826560974,855.8111572265625,3.5260539054870605,1.8765884637832642,9.642914772033691,34.655216217041016,17.010223388671875,16.701448440551758,5.33553409576416,0.1469775289297104,3.276496410369873,6.656696796417236,68.2737045288086,64.376708984375,2022.802978515625,6.379642963409424,2.0632729530334473
219,0.538430392742157,3.749600410461426,2019.66259765625,0.3883293569087982,818.8241577148438,3.941805601119995,1.8343980312347412,10.012089729309082,32.43492126464844,15.834007263183594,15.99765682220459,5.302768230438232,0.11777400970458984,2.7074244022369385,6.075205326080322,89.08238983154297,70.9714126586914,2023.815673828125,3.1099138259887695,1.0231736898422241
220,0.5781459808349609,3.726132869720459,2019.9742431640625,0.4556889832019806,864.722412109375,3.8817386627197266,1.8715524673461914,9.774051666259766,34.564334869384766,14.885138511657715,20.4451847076416,5.203261852264404,0.17605812847614288,2.808532953262329,6.204208850860596,85.66065216064453,65.64791870117188,2023.39501953125,9.038874626159668,3.4691736698150635
221,0.5333045125007629,3.7933483123779297,2019.0238037109375,0.3811027705669403,751.9838256835938,4.890580654144287,1.8657177686691284,10.001022338867188,34.94044876098633,22.73720359802246,12.029372215270996,5.305661201477051,0.15970677137374878,3.383772134780884,6.785891056060791,80.65931701660156,74.65613555908203,2023.490478515625,8.810816764831543,3.3304264545440674
222,0.6421166062355042,3.7118945121765137,2019.597412109375,0.16156156361103058,695.5834350585938,2.9382874965667725,1.81967294216156,10.336840629577637,34.051246643066406,23.602710723876953,12.38590145111084,5.188169956207275,0.255234032869339,3.1362130641937256,6.4832234382629395,62.423675537109375,75.80529022216797,2022.7203369140625,5.49775505065918,1.9553477764129639
223,0.4140556752681732,3.850111961364746,2018.370849609375,0.3005404472351074,865.568603515625,4.992889881134033,2.0518927574157715,9.214301109313965,28.175119400024414,17.355209350585938,9.303350448608398,5.717360496520996,0.16427189111709595,3.5674705505371094,7.070181369781494,71.28173065185547,75.6711654663086,2022.843994140625,10.578139305114746,3.7675559520721436
224,0.4509868025779724,3.6917531490325928,2018.83154296875,0.14881263673305511,825.132080078125,4.89179801940918,1.9264498949050903,9.64728832244873,31.367647171020508,18.89679527282715,11.961137771606445,5.460686683654785,0.12081772834062576,3.1579363346099854,6.564877510070801,81.29261016845703,70.43756103515625,2023.4117431640625,7.1922831535339355,2.5954954624176025
225,0.6720774173736572,3.747288465499878,2019.7640380859375,0.09855777025222778,731.7616577148438,3.4277193546295166,1.9443891048431396,10.131199836730957,26.09442710876465,17.312437057495117,8.722655296325684,5.483803749084473,0.1830313354730606,3.4057044982910156,6.813310623168945,57.046653747558594,70.92879486083984,2022.4600830078125,12.726105690002441,4.3527655601501465
226,0.489372193813324,3.744220018386841,2018.8802490234375,0.19803091883659363,761.3634643554688,4.630362510681152,1.8312591314315796,10.003538131713867,38.11077117919922,24.72718048095703,13.582489013671875,5.213400840759277,0.10099945217370987,3.693984270095825,7.054731845855713,82.23550415039062,71.70272064208984,2023.7452392578125,3.9353208541870117,1.2771341800689697
227,0.7568133473396301,3.7986538410186768,2020.098388671875,0.05652835965156555,674.5238037109375,3.477060317993164,1.9566841125488281,10.441041946411133,22.49168586730957,17.431686401367188,6.664655685424805,5.520563125610352,0.2154523730278015,3.5676639080047607,7.048523902893066,70.77533721923828,75.36404418945312,2023.6484375,7.653890609741211,2.6794886589050293
